valor,inicio,num_apostas,valorApostado,valorGanho,diferenca,result,minutos_decorridos,dia,mes,dia_da_semana
8.12,1754285498,3503,260145.47,-460862.26,-200716.79,1,151,4,8,0
1.34,1754285534,3436,198255.8,-7290.22,190965.58,0,152,4,8,0
1.0,1754285547,3874,322099.55,-0.0,322099.55,0,152,4,8,0
1.12,1754285558,3449,298573.14,-3431.43,295141.71,0,152,4,8,0
2.5,1754285571,3000,305045.65,-265211.7,39833.95,1,152,4,8,0
1.75,1754285593,3512,238669.16,-58243.82,180425.34,0,153,4,8,0
1.8,1754285611,3282,255434.19,-54654.72,200779.47,0,153,4,8,0
5.73,1754285628,3111,236179.6,-304583.2,-68403.6,1,153,4,8,0
1.6,1754285661,3430,290844.66,-32018.76,258825.9,0,154,4,8,0
1.69,1754285676,3236,292569.42,-62472.98,230096.44,0,154,4,8,0
1.16,1754285695,3426,298359.29,-8878.74,289480.55,0,154,4,8,0
5.14,1754285707,2917,346132.38,-538263.66,-192131.28,1,155,4,8,0
14.26,1754285737,3022,174040.23,-367839.57,-193799.34,1,155,4,8,0
8.13,1754285781,3256,182561.6,-309090.8,-126529.2,1,156,4,8,0
1.52,1754285821,3527,227782.28,-18904.16,208878.12,0,157,4,8,0
1.28,1754285840,3118,221133.6,-9902.8,211230.8,0,157,4,8,0
1.22,1754285856,2921,275644.56,-11515.88,264128.68,0,157,4,8,0
18.0,1754285871,2918,272253.6,-665376.6,-393123.0,1,157,4,8,0
1.51,1754285920,3768,240876.41,-18896.91,221979.5,0,158,4,8,0
2.37,1754285937,3313,175266.8,-162651.2,12615.6,1,158,4,8,0
1.02,1754285960,3596,233657.92,-2162.8,231495.12,0,159,4,8,0
2.46,1754285974,3560,242280.77,-242394.98,-114.21,1,159,4,8,0
5.0,1754285997,3276,183686.0,-221078.4,-37392.4,1,159,4,8,0
179.84,1754286026,3894,251530.0,-404925.0,-153395.0,1,160,4,8,0
1.16,1754286099,3934,252334.5,-9545.0,242789.5,0,161,4,8,0
4.6,1754286114,3472,230757.75,-337734.9,-106977.15,1,161,4,8,0
1.12,1754286142,4084,247787.72,-9753.06,238034.66,0,162,4,8,0
1.46,1754286154,3942,297947.98,-21784.06,276163.92,0,162,4,8,0
7.41,1754286169,3670,217752.96,-470425.92,-252672.96,1,162,4,8,0
3.65,1754286204,4210,280901.5,-354052.6,-73151.1,1,163,4,8,0
5.11,1754286231,4144,265078.97,-395281.42,-130202.45,1,163,4,8,0
5.39,1754286263,4448,305496.63,-490747.2,-185250.57,1,164,4,8,0
1.0,1754286294,4608,297978.0,-0.0,297978.0,0,164,4,8,0
1.28,1754286306,3917,244061.01,-16779.57,227281.44,0,165,4,8,0
3.82,1754286320,3862,242173.0,-339695.5,-97522.5,1,165,4,8,0
1.15,1754286347,4866,361554.11,-6471.61,355082.5,0,165,4,8,0
1.16,1754286360,4160,285056.82,-8878.74,276178.08,0,166,4,8,0
1.91,1754286371,4214,309663.16,-81974.88,227688.28,0,166,4,8,0
1.43,1754286390,4106,326529.28,-22359.12,304170.16,0,166,4,8,0
1.11,1754286404,3727,228142.5,-11057.5,217085.0,0,166,4,8,0
1.23,1754286416,3296,239705.4,-4698.29,235007.11,0,166,4,8,0
1.11,1754286428,3195,215113.95,-10144.56,204969.39,0,167,4,8,0
9.19,1754286441,2974,332756.82,-657117.78,-324360.96,1,167,4,8,0
1.05,1754286479,4116,293458.55,-2410.85,291047.7,0,167,4,8,0
4.03,1754286490,3546,214501.42,-226919.76,-12418.34,1,168,4,8,0
2.91,1754286517,3745,235701.71,-220861.93,14839.78,1,168,4,8,0
1.04,1754286542,4135,303018.1,-4660.79,298357.31,0,169,4,8,0
1.54,1754286554,3732,266076.5,-20640.0,245436.5,0,169,4,8,0
1.9,1754286569,3627,318838.59,-167561.38,151277.21,0,169,4,8,0
2.39,1754286589,3503,265621.44,-225746.88,39874.56,1,169,4,8,0
1.87,1754286610,3698,251879.82,-105383.85,146495.97,0,170,4,8,0
9.79,1754286628,3276,241536.15,-352397.7,-110861.55,1,170,4,8,0
1.42,1754286667,3465,226167.28,-35621.02,190546.26,0,171,4,8,0
1.72,1754286682,3535,275137.5,-83937.5,191200.0,0,171,4,8,0
28.92,1754286698,3362,259185.16,-299704.26,-40519.1,1,171,4,8,0
1.89,1754286749,3680,216890.9,-70578.96,146311.94,0,172,4,8,0
1.55,1754286768,3561,168147.48,-45502.28,122645.2,0,172,4,8,0
1.11,1754286782,3697,235996.0,-3091.16,232904.84,0,173,4,8,0
3.67,1754286793,3373,250182.45,-316356.3,-66173.85,1,173,4,8,0
1.92,1754286819,3818,300995.5,-135439.5,165556.0,0,173,4,8,0
1.87,1754286839,3595,229384.44,-88148.03,141236.41,0,173,4,8,0
1.21,1754286860,3506,262746.9,-9796.95,252949.95,0,174,4,8,0
15.28,1754286873,3440,333919.96,-502798.95,-168878.99,1,174,4,8,0
1.1,1754286919,3681,230409.12,-4153.82,226255.3,0,175,4,8,0
16.82,1754286932,3138,166404.4,-229776.8,-63372.4,1,175,4,8,0
3.45,1754286976,3565,239058.0,-238959.45,98.55,1,176,4,8,0
4.27,1754287005,3941,296338.12,-417979.12,-121641.0,1,176,4,8,0
2.33,1754287034,4183,319927.85,-251527.65,68400.2,1,177,4,8,0
4.58,1754287057,4106,300979.05,-437353.88,-136374.83,1,177,4,8,0
2.16,1754287086,4435,335993.91,-300054.27,35939.64,1,178,4,8,0
2.44,1754287109,4259,322845.04,-290631.04,32214.0,1,178,4,8,0
2.91,1754287131,4458,319515.04,-371747.52,-52232.48,1,178,4,8,0
2.13,1754287156,4288,334602.25,-292959.62,41642.63,1,179,4,8,0
1.06,1754287181,4168,244114.08,-1475.19,242638.89,0,179,4,8,0
1.32,1754287194,3600,234799.35,-11260.41,223538.94,0,179,4,8,0
21.39,1754287212,3349,183967.2,-286465.6,-102498.4,1,180,4,8,0
12.76,1754287263,4214,286762.21,-559628.02,-272865.81,1,181,4,8,0
1.11,1754287308,4366,287667.54,-8691.93,278975.61,0,181,4,8,0
2.29,1754287324,3671,236177.1,-139846.5,96330.6,1,182,4,8,0
1.13,1754287348,4517,312358.48,-4397.52,307960.96,0,182,4,8,0
1.7,1754287363,4314,351667.12,-41266.96,310400.16,0,182,4,8,0
5.29,1754287383,4334,349280.25,-448269.25,-98989.0,1,183,4,8,0
1.55,1754287415,4822,364635.0,-59428.8,305206.2,0,183,4,8,0
1.8,1754287432,4342,320139.6,-82782.15,237357.45,0,183,4,8,0
1.9,1754287451,4554,407793.22,-80393.54,327399.68,0,184,4,8,0
2.74,1754287470,4400,364176.91,-468022.81,-103845.9,1,184,4,8,0
1.52,1754287497,4486,311993.18,-91006.16,220987.02,0,184,4,8,0
424.59,1754287512,3941,255655.86,-412425.27,-156769.41,1,185,4,8,0
2.19,1754287597,4566,296230.94,-237953.7,58277.24,1,186,4,8,0
2.02,1754287615,4442,340785.33,-224459.73,116325.6,1,186,4,8,0
1.24,1754287637,4399,357574.64,-8194.24,349380.4,0,187,4,8,0
1.68,1754287649,4002,305302.32,-97297.8,208004.52,0,187,4,8,0
7.61,1754287668,4062,326749.24,-550260.84,-223511.6,1,187,4,8,0
10.48,1754287701,4938,394414.15,-729092.0,-334677.85,1,188,4,8,0
1.95,1754287742,4903,424812.22,-160058.58,264753.64,0,189,4,8,0
5.71,1754287760,4493,353573.28,-509123.43,-155550.15,1,189,4,8,0
2.07,1754287793,5176,439157.4,-205596.6,233560.8,1,189,4,8,0
1.41,1754287816,4630,387877.32,-55145.24,332732.08,0,190,4,8,0
9.36,1754287831,4815,433763.78,-718827.38,-285063.6,1,190,4,8,0
1.89,1754287872,5610,488568.56,-130946.67,357621.89,0,191,4,8,0
1.36,1754287892,5134,475612.2,-11266.5,464345.7,0,191,4,8,0
1.03,1754287906,4551,461835.27,-1289.69,460545.58,0,191,4,8,0
6.98,1754287917,4425,388439.04,-737670.06,-349231.02,1,191,4,8,0
1.16,1754287951,5362,489277.68,-8878.74,480398.94,0,192,4,8,0
1.88,1754287965,4582,390266.92,-31862.88,358404.04,0,192,4,8,0
4.8,1754287983,4753,449375.41,-686573.91,-237198.5,1,193,4,8,0
1.13,1754288014,5083,423003.75,-10564.45,412439.3,0,193,4,8,0
2.04,1754288027,4509,385527.6,-171522.6,214005.0,1,193,4,8,0
1.0,1754288048,4559,397205.11,-0.0,397205.11,0,194,4,8,0
1.44,1754288058,4616,401336.32,-61777.28,339559.04,0,194,4,8,0
1.66,1754288075,4283,384780.78,-106894.38,277886.4,0,194,4,8,0
5.7,1754288091,4041,332329.5,-447773.94,-115444.44,1,194,4,8,0
4.12,1754288123,4371,326893.84,-515629.52,-188735.68,1,195,4,8,0
2.52,1754288152,4502,371664.6,-317862.5,53802.1,1,195,4,8,0
2.72,1754288174,4405,370494.88,-417642.4,-47147.52,1,196,4,8,0
1.18,1754288197,4600,377215.46,-37217.93,339997.53,0,196,4,8,0
1.62,1754288209,3930,319550.19,-91417.5,228132.69,0,196,4,8,0
7.47,1754288224,3980,349399.44,-591316.96,-241917.52,1,197,4,8,0
1.12,1754288260,4813,512946.2,-3431.43,509514.77,0,197,4,8,0
1.21,1754288274,4086,310901.22,-8500.53,302400.69,0,197,4,8,0
2.41,1754288286,4058,326451.95,-146596.45,179855.5,1,198,4,8,0
1.13,1754288312,4019,293137.0,-20804.68,272332.32,0,198,4,8,0
3.87,1754288326,3482,291350.2,-237991.58,53358.62,1,198,4,8,0
1.49,1754288356,3724,275485.92,-14242.08,261243.84,0,199,4,8,0
1.69,1754288375,4007,310542.4,-82558.56,227983.84,0,199,4,8,0
1.72,1754288395,3814,300949.56,-158382.0,142567.56,0,199,4,8,0
6.82,1754288415,3578,282375.0,-433572.5,-151197.5,1,200,4,8,0
4.99,1754288447,3819,271044.8,-507813.28,-236768.48,1,200,4,8,0
1.01,1754288476,4083,279888.56,-0.0,279888.56,0,201,4,8,0
18.58,1754288488,3533,237292.38,-368379.5,-131087.12,1,201,4,8,0
2.34,1754288536,4169,345049.74,-248369.22,96680.52,1,202,4,8,0
17.3,1754288558,3948,281214.51,-475371.51,-194157.0,1,202,4,8,0
1.92,1754288602,4355,331364.0,-121932.25,209431.75,0,203,4,8,0
1.4,1754288623,4273,313510.96,-36687.28,276823.68,0,203,4,8,0
1.33,1754288639,4029,306698.6,-28717.0,277981.6,0,203,4,8,0
3.77,1754288652,3857,279209.19,-529014.33,-249805.14,1,204,4,8,0
1.74,1754288695,4566,320833.26,-91037.08,229796.18,0,204,4,8,0
65.6,1754288713,4205,310339.92,-589383.99,-279044.07,1,205,4,8,0
2.99,1754288778,4573,318503.24,-347259.84,-28756.6,1,206,4,8,0
4.3,1754288800,4592,281290.17,-400005.84,-118715.67,1,206,4,8,0
1.33,1754288828,4887,334738.56,-37068.8,297669.76,0,207,4,8,0
1.83,1754288843,4375,297566.64,-105870.8,191695.84,0,207,4,8,0
3.03,1754288862,4591,316440.01,-378095.01,-61655.0,1,207,4,8,0
1.91,1754288886,5097,388321.48,-214036.8,174284.68,0,208,4,8,0
1.68,1754288904,4775,316144.08,-107549.19,208594.89,0,208,4,8,0
3.19,1754288920,4845,392517.84,-512826.6,-120308.76,1,208,4,8,0
1.03,1754288945,4630,269830.6,-1289.69,268540.91,0,209,4,8,0
1.4,1754288956,4072,214706.43,-18865.92,195840.51,0,209,4,8,0
10.8,1754288970,4497,364242.59,-578849.74,-214607.15,1,209,4,8,0
1.87,1754289011,4677,243633.0,-91336.2,152296.8,0,210,4,8,0
3.05,1754289028,4374,233672.32,-344237.6,-110565.28,1,210,4,8,0
2.19,1754289054,4615,231794.1,-230535.5,1258.6,1,210,4,8,0
7.01,1754289076,4817,252907.3,-536497.78,-283590.48,1,211,4,8,0
7.08,1754289110,5160,303865.32,-625709.04,-321843.72,1,211,4,8,0
7.18,1754289146,5382,296156.32,-647061.48,-350905.16,1,212,4,8,0
1.42,1754289181,5514,319738.41,-24729.04,295009.37,0,213,4,8,0
1.8,1754289196,4828,268005.73,-24609.49,243396.24,0,213,4,8,0
22.55,1754289214,4961,311245.8,-575323.2,-264077.4,1,213,4,8,0
7.7,1754289264,5790,361004.71,-757883.08,-396878.37,1,214,4,8,0
2.37,1754289302,5881,330825.0,-181767.0,149058.0,1,215,4,8,0
1.1,1754289322,5185,327155.64,-4153.82,323001.82,0,215,4,8,0
1.0,1754289334,4610,296589.96,-0.0,296589.96,0,215,4,8,0
1.16,1754289346,4973,307286.28,-8878.74,298407.54,0,215,4,8,0
1.23,1754289360,4731,297346.28,-4698.29,292647.99,0,216,4,8,0
1.86,1754289372,4524,282278.52,-85628.88,196649.64,0,216,4,8,0
1.45,1754289390,4931,374180.94,-60776.1,313404.84,0,216,4,8,0
5.1,1754289407,4611,300777.03,-582162.66,-281385.63,1,216,4,8,0
8.52,1754289437,5646,349382.6,-741181.7,-391799.1,1,217,4,8,0
1.33,1754289473,5949,385774.58,-30047.7,355726.88,0,217,4,8,0
1.22,1754289488,5029,324669.6,-26376.6,298293.0,0,218,4,8,0
28.79,1754289502,4699,278292.0,-612532.48,-334240.48,1,218,4,8,0
1.37,1754289556,6106,300750.84,-29269.46,271481.38,0,219,4,8,0
2.57,1754289573,4168,245916.48,-218970.24,26946.24,1,219,4,8,0
1.84,1754289595,5664,366258.21,-195748.17,170510.04,0,219,4,8,0
1.34,1754289612,4962,313469.73,-71842.68,241627.05,0,220,4,8,0
1.17,1754289627,5497,398230.0,-9629.41,388600.59,0,220,4,8,0
2.21,1754289641,4656,311297.6,-229407.4,81890.2,1,220,4,8,0
96.03,1754289664,5363,335690.1,-627430.21,-291740.11,1,221,4,8,0
10.4,1754289728,5606,412768.16,-613632.68,-200864.52,1,222,4,8,0
1.07,1754289767,5644,311378.12,-3804.36,307573.76,0,222,4,8,0
3.43,1754289781,4380,261500.2,-311613.64,-50113.44,1,223,4,8,0
6.91,1754289809,5694,351900.0,-663080.34,-311180.34,1,223,4,8,0
21.24,1754289843,5996,381537.0,-811299.0,-429762.0,1,224,4,8,0
1.03,1754289894,5871,423962.64,-1289.69,422672.95,0,224,4,8,0
6.02,1754289918,5012,312022.93,-535016.97,-222994.04,1,225,4,8,0
3.15,1754289947,6796,448182.0,-490025.52,-41843.52,1,225,4,8,0
1.78,1754289973,6001,425057.22,-154724.85,270332.37,0,226,4,8,0
3.37,1754289991,5503,493697.4,-623879.2,-130181.8,1,226,4,8,0
1.03,1754290021,7046,476709.0,-1289.69,475419.31,0,227,4,8,0
5.01,1754290035,5918,513837.94,-947949.31,-434111.37,1,227,4,8,0
8.55,1754290064,6349,313645.8,-575357.4,-261711.6,1,227,4,8,0
4.8,1754290105,6517,315679.77,-597012.57,-281332.8,1,228,4,8,0
8.29,1754290143,6500,325549.44,-675169.92,-349620.48,1,229,4,8,0
1.78,1754290182,7039,452331.06,-137452.45,314878.61,0,229,4,8,0
3.05,1754290202,4939,309456.56,-242113.2,67343.36,1,230,4,8,0
1.07,1754290224,5394,357916.0,-3804.36,354111.64,0,230,4,8,0
1.39,1754290237,6512,452973.96,-23016.41,429957.55,0,230,4,8,0
1.82,1754290256,5628,441506.1,-217392.0,224114.1,0,230,4,8,0
1.0,1754290274,6157,420707.07,-0.0,420707.07,0,231,4,8,0
83.65,1754290287,5932,486907.5,-1053181.5,-566274.0,1,231,4,8,0
13.37,1754290358,6927,461406.45,-839082.09,-377675.64,1,232,4,8,0
1.51,1754290396,7298,447361.84,-39155.2,408206.64,0,233,4,8,0
1.73,1754290418,4950,234615.86,-45630.6,188985.26,0,233,4,8,0
2.07,1754290433,5670,375912.16,-306427.72,69484.44,1,233,4,8,0
2.7,1754290454,5347,349457.28,-421486.72,-72029.44,1,234,4,8,0
1.57,1754290478,7083,425370.27,-71371.37,353998.9,0,234,4,8,0
1.63,1754290497,5023,346968.72,-76382.46,270586.26,0,234,4,8,0
1.53,1754290513,6524,456512.28,-74313.0,382199.28,0,235,4,8,0
3.67,1754290531,6220,464424.18,-638348.04,-173923.86,1,235,4,8,0
2.66,1754290558,7459,569907.58,-684750.67,-114843.09,1,235,4,8,0
1.0,1754290586,4405,241827.0,-0.0,241827.0,0,236,4,8,0
6.65,1754290593,5285,336319.36,-560213.12,-223893.76,1,236,4,8,0
3.19,1754290628,7581,488108.4,-620068.8,-131960.4,1,237,4,8,0
1.5,1754290654,5599,346920.6,-27968.2,318952.4,0,237,4,8,0
4.38,1754290671,4708,299959.54,-439745.88,-139786.34,1,237,4,8,0
2.13,1754290700,7184,490011.75,-417770.25,72241.5,1,238,4,8,0
1.53,1754290724,5041,193192.78,-20750.66,172442.12,0,238,4,8,0
3.88,1754290745,5144,319962.51,-525219.66,-205257.15,1,239,4,8,0
1.59,1754290777,7565,453690.9,-69954.3,383736.6,0,239,4,8,0
5.43,1754290799,5386,398989.74,-764653.17,-365663.43,1,239,4,8,0
1.18,1754290833,6787,337581.24,-6034.28,331546.96,0,240,4,8,0
2.27,1754290851,4491,285841.89,-282495.99,3345.9,1,240,4,8,0
1.56,1754290872,6281,348211.08,-59334.03,288877.05,0,241,4,8,0
2.99,1754290888,5115,422083.2,-578855.64,-156772.44,1,241,4,8,0
1.43,1754290915,5971,424562.89,-26317.96,398244.93,0,241,4,8,0
1.76,1754290933,5631,539138.6,-89286.12,449852.48,0,242,4,8,0
2.04,1754290951,5576,441969.74,-268775.05,173194.69,1,242,4,8,0
24.95,1754290983,5476,549421.48,-821361.64,-271940.16,1,243,4,8,0
1.33,1754291032,6462,372648.16,-34552.5,338095.66,0,243,4,8,0
25.29,1754291049,5708,357753.6,-998641.44,-640887.84,1,244,4,8,0
1.06,1754291100,6597,402525.32,-1475.19,401050.13,0,245,4,8,0
1.46,1754291118,4261,290766.3,-39065.95,251700.35,0,245,4,8,0
16.41,1754291131,6398,408344.08,-907997.2,-499653.12,1,245,4,8,0
1.79,1754291181,6794,395159.55,-74711.13,320448.42,0,246,4,8,0
6.21,1754291199,5010,326431.2,-548038.8,-221607.6,1,246,4,8,0
1.43,1754291232,7047,469089.97,-52860.03,416229.94,0,247,4,8,0
1.17,1754291252,5380,371858.2,-21961.1,349897.1,0,247,4,8,0
58.19,1754291263,4975,328493.44,-575733.12,-247239.68,1,247,4,8,0
1.67,1754291330,5572,364867.75,-89352.9,275514.85,0,248,4,8,0
1.46,1754291342,4461,298090.55,-9190.2,288900.35,0,249,4,8,0
2.55,1754291356,5242,326384.64,-279759.36,46625.28,1,249,4,8,0
30.47,1754291379,6838,459175.68,-865234.47,-406058.79,1,249,4,8,0
3.79,1754291433,7512,515322.68,-569790.38,-54467.7,1,250,4,8,0
1.32,1754291463,6245,340411.11,-21991.72,318419.39,0,251,4,8,0
3.65,1754291484,5759,380314.44,-612819.9,-232505.46,1,251,4,8,0
1.05,1754291513,7304,513774.0,-2410.85,511363.15,0,251,4,8,0
1.08,1754291528,6114,342150.83,-2854.24,339296.59,0,252,4,8,0
1.1,1754291542,6341,351197.14,-4153.82,347043.32,0,252,4,8,0
1.21,1754291559,4980,272601.36,-8500.53,264100.83,0,252,4,8,0
1.2,1754291571,4609,258864.55,-5677.64,253186.91,0,252,4,8,0
41.55,1754291588,5652,334465.2,-693554.4,-359089.2,1,253,4,8,0
3.65,1754291649,7356,347323.31,-706646.32,-359323.01,1,254,4,8,0
1.78,1754291679,5704,305153.46,-86393.9,218759.56,0,254,4,8,0
1.13,1754291700,4748,243388.88,-13720.0,229668.88,0,255,4,8,0
1.77,1754291714,5550,341504.68,-63866.82,277637.86,0,255,4,8,0
2.24,1754291736,5769,360414.81,-247219.56,113195.25,1,255,4,8,0
1.0,1754291761,5762,326281.07,-0.0,326281.07,0,256,4,8,0
1.01,1754291775,5768,387098.97,-0.0,387098.97,0,256,4,8,0
2.49,1754291791,5880,385125.57,-265774.2,119351.37,1,256,4,8,0
1.0,1754291814,6501,392178.15,-0.0,392178.15,0,256,4,8,0
112.53,1754291830,6311,361721.64,-870872.46,-509150.82,1,257,4,8,0
1.6,1754291897,7302,346793.2,-90134.0,256659.2,0,258,4,8,0
2.39,1754291917,5154,332153.24,-325301.12,6852.12,1,258,4,8,0
1.49,1754291936,6452,328016.4,-54585.0,273431.4,0,258,4,8,0
1.66,1754291954,5434,346456.96,-46259.84,300197.12,0,259,4,8,0
6.43,1754291971,5810,426562.87,-754698.72,-328135.85,1,259,4,8,0
4.08,1754292006,7593,503863.2,-923227.2,-419364.0,1,260,4,8,0
1.55,1754292035,6447,243309.6,-72352.2,170957.4,0,260,4,8,0
1.06,1754292054,5646,269272.08,-1475.19,267796.89,0,260,4,8,0
2.75,1754292067,5460,365239.78,-372233.91,-6994.13,1,261,4,8,0
1.66,1754292090,7306,478806.0,-111240.0,367566.0,0,261,4,8,0
1.3,1754292112,4005,179702.16,-17062.32,162639.84,0,261,4,8,0
3.81,1754292125,6873,501412.1,-855283.8,-353871.7,1,262,4,8,0
17.45,1754292154,6661,352318.08,-643535.36,-291217.28,1,262,4,8,0
2.0,1754292204,7310,372813.46,-255964.12,116849.34,1,263,4,8,0
2.38,1754292226,5105,262324.26,-233812.29,28511.97,1,263,4,8,0
4.31,1754292245,7738,486759.75,-827841.0,-341081.25,1,264,4,8,0
5.03,1754292280,7246,399824.6,-770829.5,-371004.9,1,264,4,8,0
1.49,1754292314,7803,454394.12,-75921.72,378472.4,0,265,4,8,0
1.44,1754292330,4773,272029.39,-50762.34,221267.05,0,265,4,8,0
1.03,1754292343,5809,340707.2,-1289.69,339417.51,0,265,4,8,0
1.79,1754292359,5107,336515.4,-137467.8,199047.6,0,265,4,8,0
1.4,1754292376,6650,383916.06,-12677.73,371238.33,0,266,4,8,0
2.41,1754292397,4523,201637.0,-154224.5,47412.5,1,266,4,8,0
2.64,1754292418,7226,570910.5,-735654.0,-164743.5,1,266,4,8,0
23.08,1754292441,5954,472519.44,-922214.88,-449695.44,1,267,4,8,0
1.01,1754292491,7712,529464.08,-0.0,529464.08,0,268,4,8,0
2.58,1754292506,5549,351493.12,-420485.76,-68992.64,1,268,4,8,0
4.36,1754292527,6279,340878.0,-535941.6,-195063.6,1,268,4,8,0
1.23,1754292558,7921,518758.5,-63614.46,455144.04,0,269,4,8,0
1.19,1754292577,6017,316500.78,-11121.77,305379.01,0,269,4,8,0
32.37,1754292588,5617,346483.13,-669738.7,-323255.57,1,269,4,8,0
1.17,1754292643,6847,353895.04,-9629.41,344265.63,0,270,4,8,0
4.68,1754292661,4215,238662.72,-424171.06,-185508.34,1,271,4,8,0
2.34,1754292690,7167,388424.84,-321967.76,66457.08,1,271,4,8,0
1.9,1754292712,4716,203660.85,-110133.99,93526.86,0,271,4,8,0
6.71,1754292730,6153,310409.62,-556899.18,-246489.56,1,272,4,8,0
1.02,1754292764,6929,423990.0,-2162.8,421827.2,0,272,4,8,0
1.12,1754292782,4111,284789.67,-3431.43,281358.24,0,273,4,8,0
1.38,1754292792,6813,348885.08,-15700.78,333184.3,0,273,4,8,0
1.49,1754292813,6119,334753.02,-17172.54,317580.48,0,273,4,8,0
1.58,1754292827,5762,345793.14,-66087.78,279705.36,0,273,4,8,0
1.32,1754292846,6572,383480.96,-21578.24,361902.72,0,274,4,8,0
7.3,1754292864,5723,399213.47,-865356.59,-466143.12,1,274,4,8,0
1.01,1754292902,7464,465969.6,-0.0,465969.6,0,275,4,8,0
2.11,1754292917,5076,358443.93,-368688.54,-10244.61,1,275,4,8,0
3.68,1754292933,6204,421822.86,-774327.8,-352504.94,1,275,4,8,0
3.12,1754292960,7111,585004.77,-888287.37,-303282.6,1,276,4,8,0
3.7,1754292988,6226,386274.18,-741272.46,-354998.28,1,276,4,8,0
2.38,1754293018,7365,566755.2,-587376.0,-20620.8,1,276,4,8,0
1.15,1754293039,5157,400083.72,-35293.21,364790.51,0,277,4,8,0
1.0,1754293053,5660,432627.36,-0.0,432627.36,0,277,4,8,0
3.18,1754293064,5051,406799.36,-651095.48,-244296.12,1,277,4,8,0
2.2,1754293093,6655,529139.96,-405020.24,124119.72,1,278,4,8,0
3.09,1754293114,5496,536003.04,-775024.56,-239021.52,1,278,4,8,0
2.19,1754293137,6643,556184.24,-583560.36,-27376.12,1,278,4,8,0
1.0,1754293161,5112,368400.0,-0.0,368400.0,0,279,4,8,0
5.68,1754293170,5509,396625.93,-876411.59,-479785.66,1,279,4,8,0
1.45,1754293205,6762,473925.81,-79074.0,394851.81,0,280,4,8,0
1.16,1754293220,5219,441541.1,-20392.45,421148.65,0,280,4,8,0
1.24,1754293231,5535,404500.77,-12284.66,392216.11,0,280,4,8,0
1.13,1754293246,4772,321984.1,-16538.12,305445.98,0,280,4,8,0
1.46,1754293258,4509,301495.27,-30939.81,270555.46,0,280,4,8,0
1.04,1754293276,4372,325654.79,-4660.79,320994.0,0,281,4,8,0
4.25,1754293287,4212,321397.41,-510199.92,-188802.51,1,281,4,8,0
2.41,1754293315,5272,430305.12,-367028.55,63276.57,1,281,4,8,0
6.21,1754293336,5288,432564.48,-755777.28,-323212.8,1,282,4,8,0
2.33,1754293370,5793,445465.28,-524262.32,-78797.04,1,282,4,8,0
1.3,1754293391,5665,458134.38,-23418.12,434716.26,0,283,4,8,0
1.43,1754293407,4946,382385.64,-120045.42,262340.22,0,283,4,8,0
3.57,1754293424,4756,392660.24,-500181.92,-107521.68,1,283,4,8,0
1.76,1754293451,5778,470072.4,-81323.2,388749.2,0,284,4,8,0
1.38,1754293472,4946,481170.84,-28071.12,453099.72,0,284,4,8,0
1.05,1754293488,4969,513169.04,-2410.85,510758.19,0,284,4,8,0
4.25,1754293502,4260,395761.07,-620151.94,-224390.87,1,285,4,8,0
1.24,1754293531,5015,410607.47,-10074.15,400533.32,0,285,4,8,0
5.18,1754293544,4193,323256.87,-536573.55,-213316.68,1,285,4,8,0
5.77,1754293574,4616,274943.33,-444794.02,-169850.69,1,286,4,8,0
1.0,1754293606,5327,419153.8,-0.0,419153.8,0,286,4,8,0
10.15,1754293618,4475,382105.16,-718924.5,-336819.34,1,286,4,8,0
2.45,1754293656,5560,405414.9,-468070.02,-62655.12,1,287,4,8,0
2.88,1754293677,5171,304845.67,-323032.21,-18186.54,1,287,4,8,0
2.63,1754293699,5730,471107.16,-554047.92,-82940.76,1,288,4,8,0
1.97,1754293726,5751,412566.18,-204418.71,208147.47,0,288,4,8,0
1.82,1754293742,5296,422623.53,-236721.24,185902.29,0,289,4,8,0
3.19,1754293760,5097,345333.18,-465776.24,-120443.06,1,289,4,8,0
1.76,1754293786,5547,414273.73,-95513.86,318759.87,0,289,4,8,0
13.32,1754293802,4746,362189.74,-633858.86,-271669.12,1,290,4,8,0
168.59,1754293843,5505,299172.48,-613254.4,-314081.92,1,290,4,8,0
9.33,1754293918,5989,339238.2,-695894.5,-356656.3,1,291,4,8,0
4.96,1754293953,6188,297940.86,-632863.35,-334922.49,1,292,4,8,0
1.18,1754293986,6394,316840.26,-43185.12,273655.14,0,293,4,8,0
2.31,1754293999,4519,209629.31,-190713.08,18916.23,1,293,4,8,0
1.37,1754294018,6120,309736.96,-23424.64,286312.32,0,293,4,8,0
4.11,1754294036,4967,329113.89,-590274.72,-261160.83,1,293,4,8,0
2.0,1754294065,5903,316468.3,-98450.73,218017.57,1,294,4,8,0
1.27,1754294082,5051,300021.75,-15920.1,284101.65,0,294,4,8,0
1.18,1754294097,4892,346288.8,-6034.28,340254.52,0,294,4,8,0
1.5,1754294110,5426,414983.1,-9170.7,405812.4,0,295,4,8,0
1.21,1754294127,5121,323843.31,-8500.53,315342.78,0,295,4,8,0
8.15,1754294140,4684,271783.68,-580834.8,-309051.12,1,295,4,8,0
1.01,1754294175,6241,331571.5,-0.0,331571.5,0,296,4,8,0
5.03,1754294187,4852,285713.82,-505051.47,-219337.65,1,296,4,8,0
